387546 1.01712 1.00697 1.02133 1.01937 1.01885 1.01627 1.00878 1.01442
387550 1.01997 1.00916 1.01994 1.02042 1.01746 1.01398 1.0144 1.0139
387551 1.01931 1.01218 1.02098 1.0225 1.01647 1.01455 1.01482 1.01724
387552 1.02035 1.00901 1.02464 1.02511 1.01443 1.01831 1.01845 1.01871
387557 1.01689 1.00859 1.01848 1.01833 1.01314 1.01558 1.01406 1.013
387558 1.01989 1.01109 1.02352 1.02082 1.01573 1.01368 1.01534 1.01669
387560 1.01467 1.00969 1.0185 1.01874 1.01581 1.01209 1.00933 1.01249
387561 1.01422 1.00683 1.01908 1.02039 1.01589 1.01323 1.01225 1.01706
387564 1.01425 1.00501 1.01597 1.01589 1.01965 1.01462 1.00879 1.01104
387565 1.02104 1.01019 1.02245 1.02179 1.01884 1.01679 1.01102 1.01365
387566 1.01711 1.01245 1.02054 1.02151 1.01786 1.01471 1.00791 1.01157
387570 1.01395 1.01341 1.0222 1.02079 1.02176 1.01088 1.00925 1.01308
387571 1.01812 1.0121 1.02241 1.02257 1.01708 1.01513 1.01197 1.01347
387649 1.01434 1.00699 1.01829 1.01437 1.01437 1.01235 1.00835 1.01112
387651 1.01735 1.00833 1.018 1.01761 1.017 1.01351 1.00918 1.01055
387658 1.01642 1.00796 1.01359 1.01705 1.01384 1.01577 1.00961 1.00972
387659 1.01851 1.01091 1.01811 1.01972 1.01638 1.01507 1.00928 1.01311
387660 1.01649 1.00922 1.01868 1.01857 1.01585 1.01223 1.00896 1.01295
387661 1.0212 1.01206 1.02026 1.02213 1.01643 1.01631 1.01333 1.01422
387666 1.01847 1.00916 1.01976 1.01895 1.01196 1.01224 1.01323 1.0152
387668 1.02044 1.01369 1.02034 1.02 1.01329 1.01543 1.01413 1.0149
387669 1.02058 1.01299 1.01909 1.0208 1.01516 1.01545 1.01418 1.01562
387670 1.01877 1.01236 1.01799 1.01934 1.0161 1.01477 1.0123 1.01357
387672 1.01933 1.01447 1.02262 1.0208 1.01835 1.0152 1.01025 1.01189
387673 1.01972 1.01333 1.01979 1.02059 1.01641 1.01551 1.01327 1.01392
387674 1.01816 1.01238 1.01686 1.019 1.0174 1.01556 1.01135 1.01283
387676 1.01897 1.01102 1.01666 1.01895 1.01577 1.0178 1.01053 1.01294
387710 1.01591 1.0096 1.01572 1.01624 1.01501 1.01446 1.00869 1.01068
387713 1.03014 0.283441 1.00835 1.03307 1.0263 1.61606 1.01679 1.02178
387724 1.01867 1.01141 1.02023 1.01882 1.01422 1.01393 1.0137 1.01502
387725 1.0212 1.01481 1.0163 1.02112 1.01675 1.01595 1.01401 1.01435
387784 1.01333 1.01038 1.01403 1.01651 1.01369 1.01334 1.00846 1.01079
387785 1.01866 1.0145 1.01935 1.02152 1.01401 1.01385 1.01223 1.01645
387787 1.0203 1.01626 1.02258 1.0206 1.01375 1.01213 1.013 1.01773
387788 1.02117 1.0253 1.02402 1.02521 1.01961 1.01981 1.01964 1.02116
387790 1.0201 1.01576 1.02024 1.01896 1.01392 1.01483 1.01294 1.01588
387792 1.01515 1.01127 1.01636 1.01739 1.01525 1.01402 1.00822 1.01315
387793 1.01594 1.01207 1.01525 1.01682 1.01569 1.01335 1.0102 1.0124
387801 1.01892 1.01571 1.02144 1.02197 1.0142 1.01215 1.01107 1.01597
387802 1.01747 1.00903 1.01559 1.01665 1.01558 1.01514 1.00761 1.01133
387803 1.01727 1.01051 1.01837 1.01913 1.01594 1.01135 1.00728 1.01156
387806 1.01852 1.01108 1.017 1.01877 1.01615 1.01487 1.00683 1.01278
387808 1.01909 1.01322 1.02056 1.0219 1.0169 1.01325 1.011 1.01508
387809 1.01602 1.01083 1.01913 1.01645 1.01871 1.01376 1.00664 1.0101
387963 1.01448 1.00535 1.01502 1.01591 1.01486 1.01248 1.00559 1.00734
387966 1.0138 1.00622 1.01575 1.01558 1.01077 1.01655 1.00219 1.00573
387967 1.01519 1.0063 1.01638 1.01686 1.01438 1.01363 1.00513 1.00887
387968 1.01597 1.00817 1.01677 1.01955 1.01527 1.01414 1.00565 1.00918
387969 1.01827 1.01122 1.01538 1.01482 1.01795 1.01413 1.00512 1.01055
388004 1.01476 1.00519 1.01565 1.01534 1.00779 1.00868 1.00905 1.00894
388019 1.01329 1.00603 1.01571 1.01486 1.01455 1.01437 1.00471 1.00814
388020 1.01907 1.00989 1.0148 1.01965 1.01754 1.01928 1.006 1.00955
388021 1.01405 1.00422 1.01772 1.01545 1.01621 1.01528 1.00428 1.00925
388022 1.01294 1.00301 1.01478 1.01489 1.01342 1.0126 1.004 1.00693
388023 1.01555 1.00527 1.01487 1.01791 1.01582 1.01427 1.00583 1.00803
388038 1.01401 1.00744 1.01509 1.01774 1.01338 1.01422 1.0057 1.00904
388039 1.01277 1.00573 1.01414 1.01808 1.01481 1.01324 1.00467 1.0083
388042 1.01615 1.00669 1.01595 1.01747 1.01669 1.01659 1.00917 1.0086
388047 1.01391 1.00919 1.01502 1.01753 1.01498 1.0143 1.00536 1.00967
388050 1.0147 1.00948 1.01587 1.01704 1.01397 1.01376 1.00582 1.01051
388051 1.01475 1.00816 1.0157 1.01542 1.01547 1.01429 1.00703 1.01019
388052 1.01413 1.00879 1.01715 1.01629 1.01551 1.01466 1.00585 1.01217
388261 1.01206 1.00889 1.01622 1.01486 1.01026 1.0128 1.00386 1.00964
388263 1.01125 1.00782 1.01451 1.01522 1.01322 1.01182 1.00253 1.0075
388264 1.00979 1.01038 1.01717 1.01405 1.01189 1.02032 1.00026 1.00751
388265 1.01244 1.0108 1.01549 1.01837 1.01429 1.01276 1.00332 1.01177
388266 1.01515 1.01151 1.01684 1.01833 1.01314 1.01238 1.00625 1.01099
388403 1.01027 1.00721 1.01416 1.01832 1.01071 1.01093 1.00357 1.00788
388404 1.01536 1.00947 1.01652 1.01843 1.01576 1.0135 1.00584 1.01193
388405 1.0141 1.00693 1.01534 1.01779 1.0149 1.01288 1.00564 1.01105
388495 1.01073 1.00692 1.01471 1.01658 1.01415 1.0146 1.00245 1.00902
388536 1.00661 1.00417 1.0119 1.01517 1.01302 1.01249 0.999263 1.0069
388537 1.01224 1.00956 1.01829 1.01317 1.01153 1.01223 1.0017 1.00665
388538 1.01126 1.00459 1.01434 1.01578 1.01292 1.00923 0.999712 1.01002
388539 1.01195 1.00781 1.01547 1.01662 1.01225 1.01275 1.0033 1.00927
388540 1.01204 1.0086 1.0167 1.01651 1.01416 1.01215 1.00368 1.00919
388541 1.00829 1.00523 1.01182 1.01278 1.01368 1.0123 1.00004 1.00637
388545 1.00977 1.00901 1.01438 1.01486 1.01127 1.01587 1.00267 1.0069
388547 1.01149 1.00782 1.01604 1.01668 1.01449 1.01501 1.00133 1.009
388548 1.01133 1.00702 1.01262 1.01642 1.0167 1.01574 1.00169 1.0073
388632 1.00933 1.00428 1.01032 1.01244 1.01318 1.01331 1.00088 1.00626
388633 1.01142 1.00689 1.01166 1.01244 1.01511 1.01216 1.00264 1.00767
388634 1.00789 1.00245 1.00941 1.01058 1.01286 1.01067 0.999969 1.00555
388638 1.00579 1.00313 1.00935 1.00978 1.01276 1.01103 1.00009 1.00205
388640 1.00662 1.00307 1.00916 1.01539 1.01569 1.01576 0.999354 1.00384
388690 0.986097 0 1 1 1 1 1 1
388692 1.00611 1.00023 1.00941 1.00927 1.01384 1.01112 0.999908 1.00289
388693 1.00686 1.00092 1.00846 1.0096 1.01259 1.01147 0.998998 1.00421
388694 1.00928 1.00321 1.01221 1.01356 1.0133 1.01216 1.0007 1.00594
388696 1.01066 1.00679 1.01398 1.014 1.01763 1.01104 0.998533 1.00615
388697 1.00719 1.00326 1.00764 1.01034 1.01338 1.01145 0.999461 1.00502
388698 1.00826 1.00248 1.00952 1.01192 1.01377 1.01322 1.00061 1.00617
388699 1.00472 0.999847 1.00998 1.01304 1.0167 1.01312 0.999552 1.00532
388700 1.00935 1.00251 1.00972 1.01302 1.01384 1.01161 1.00382 1.00731
388720 1.01457 1.00599 1.01577 1.01542 1.01359 1.01084 1.00312 1.00893
388721 1.00818 0.999532 1.009 1.01268 1.01486 1.01252 1.00007 1.00473
388723 1.00573 0.999372 1.00514 1.01066 1.01068 1.00837 0.997651 1.00354
388724 1.00891 1.0047 1.01248 1.01271 1.01256 1.01276 1.00263 1.00769
388726 1.00949 1.00397 1.01081 1.01255 1.01371 1.01149 0.999511 1.00519
388742 1.00745 0.99744 1.01058 1.01486 1.00863 1.01006 0.999763 0.999062
388743 1.00842 1.00148 1.01035 1.0119 1.01109 1.01312 0.997418 1.00212
388744 1.00662 0.997755 1.0067 1.00659 1.01762 1.01638 0.995602 0.999251
388745 1.00967 1.0041 1.01074 1.01244 1.01473 1.01268 0.998205 1.00393
388837 1.00476 0.998326 1.00758 1.00841 1.0099 1.00897 0.994925 1.00065
388838 1.00839 1.00231 1.00981 1.01062 1.01023 1.01077 0.994636 0.999259
388839 1.0116 1.00191 1.00946 1.01086 1.0166 1.01194 0.997537 1.00142
388840 1.01112 1.00216 1.01142 1.01437 1.0102 1.01458 1.00203 1.00649
388858 1.00884 0.998993 1.00743 1.00603 1.01231 1.01146 0.996352 1.00063
388859 1.00293 0.996664 1.00803 1.00688 1.01103 1.01144 0.995338 1.00029
388860 1.00456 0.998898 1.00798 1.01003 1.0101 1.01185 0.996063 1.00006
388862 1.00319 0.996805 1.00473 1.00698 1.01251 1.01384 0.993206 0.998455
388863 1.00424 0.998316 1.00668 1.007 1.01238 1.01059 0.994151 0.999252
388864 1.00676 0.998839 1.00872 1.01019 1.0144 1.0151 0.996424 1.00346
388865 1.00342 0.997413 1.00722 1.00857 1.01071 1.01032 0.995988 1.00053
388866 1.00259 0.995407 1.00436 1.00602 1.01103 1.00973 0.992481 0.998306
388978 1.00184 0.996129 1.00523 1.01267 1.01545 1.01354 1.00648 -1
388980 1.00818 1.00312 1.01287 1.01692 1.01096 1.01589 1.01195 -1
388981 1.00856 1.00432 1.00852 1.01893 1.01479 1.01087 1.00964 -1
388984 1.01241 1.00668 1.01422 1.01977 1.014 1.0132 1.01202 -1
388985 1.01137 1.00587 1.01478 1.01958 1.01434 1.01396 1.01157 -1
388986 1.01183 1.00702 1.01348 1.01688 1.01269 1.01491 1.00903 -1
389119 1.00571 1.0009 1.00862 1.00837 1.01159 1.01189 0.994873 1.00328
389120 1.00678 1.00112 1.00755 1.00893 1.01209 1.01264 0.998889 1.00369
389121 1.0048 1.00027 1.00669 1.00787 1.01259 1.01282 0.994031 1.00114
389122 1.00443 0.998121 1.00471 1.00781 1.01295 1.01209 0.995038 1.00161
389123 1.00566 0.997845 1.00355 1.00527 1.01363 1.01326 0.992615 0.999477
389124 1.0054 0.998835 1.00428 1.00654 1.01272 1.01196 0.994572 1.00092
389126 1.00672 0.998863 1.00384 1.00697 1.01284 1.01117 0.996127 1.00087
389252 1.00308 0.998697 1.0039 1.00673 1.01099 1.01085 0.991713 1.00118
389257 1.0037 0.996809 1.00133 1.00513 1.01298 1.01226 0.990782 0.997722
389320 1.00415 0.999779 1.00308 1.00541 1.01096 1.01075 0.998376 1.00444
389321 1.00432 1.00033 1.00237 1.00897 1.01124 1.01411 0.997224 1.00307
389322 1.00164 0.997897 1.00362 1.00357 1.01018 1.01521 0.9962 1.0017
389323 1.0044 1.00001 1.00348 1.00616 1.01186 1.01025 0.9965 1.00185
389324 1.00261 0.999971 1.00156 1.0044 1.01279 1.01348 0.995553 1.00108
389325 1.00238 0.9988 1.00717 1.00774 1.01452 1.01429 0.998265 1.00188
389326 1.00387 0.999514 1.00275 1.00658 1.01317 1.01087 0.997066 1.0026
389327 1.00293 0.997598 1.00208 1.00543 1.01424 1.0121 0.996639 1.00106
389334 1.00436 0.999691 1.00338 1.00878 1.01258 1.01144 0.996216 1.00281
389335 1.00399 0.99597 0.997685 1.0063 1.00969 1.01004 0.995508 1.00139
389336 0.999306 0.994166 1.0003 1.00317 1.00989 1.00802 0.994179 0.997056
389338 0.999508 0.99498 0.998145 1.00161 1.00995 1.01051 0.993794 0.996416
389339 1.00026 0.995328 1.00116 1.002 1.01009 1.00784 0.995195 0.998346
389424 0.998494 0.995704 0.998673 1.00332 1.00942 1.00773 0.995341 0.996943
389434 1.00115 0.99635 1.00066 1.00402 1.01353 1.01182 0.993634 0.999763
389435 1.00183 0.997672 1.00131 1.00378 1.01384 1.0124 0.995094 0.998869
389436 1.00414 0.998708 1.0013 1.00333 1.0149 1.01315 0.994762 0.999134
389444 0.998063 0.99431 0.998917 1.00301 1.01096 1.0091 0.989729 0.996537
389445 0.998662 0.995867 1.00037 1.0024 1.01188 1.0099 0.995192 0.997408
389446 0.998161 0.994334 0.999046 1.0003 1.01025 1.00757 0.990386 0.996804
389447 0.996916 0.990262 0.98953 0.999882 1.00559 1.00601 0.991719 0.994514
389471 1.01233 1.00157 1.00472 1.00556 1.01241 1.01041 1.0185 1.01109
389557 1.00881 0.997921 1.00321 1.0041 1.01114 1.00975 1.01621 1.00792
389558 1.00833 0.997965 1.00177 1.00197 1.01054 1.01035 1.01442 1.00666
389559 1.00871 0.998759 1.00314 1.00416 1.01214 1.011 1.0157 1.00769
389560 1.0076 0.996894 0.999234 1.00301 1.01188 1.01061 1.01555 1.00662
389562 1.01177 1.00157 1.00294 1.00192 1.01215 1.00925 1.0188 1.01162
389570 1.01203 1.00005 1.00288 1.00459 1.01066 1.00987 1.02489 1.01213
389571 1.01427 1.00042 1.00208 1.00527 1.01391 1.01133 1.02575 1.01312
389573 1.01133 1.00133 1.00607 1.00796 1.01296 1.00981 1.02602 1.01165
389575 1.01409 1.00312 1.00717 1.00802 1.0117 1.0125 1.02792 1.01666
389576 1.01082 0.999353 1.00293 1.00393 1.01215 1.01108 1.02428 1.00959
389577 1.01267 1.00194 1.00518 1.00618 1.01325 1.01159 1.02494 1.01167
389578 1.01199 1.00331 1.00478 1.0064 1.01332 1.01135 1.02424 1.0116
389579 1.00947 0.998295 1.00105 1.00283 1.01028 1.01117 1.02376 1.00985
389586 1.01541 1.00469 1.00579 1.00851 1.01373 1.01218 1.02721 1.01609
389587 1.01471 1.00646 1.00577 1.00945 1.01373 1.01399 1.02987 1.01679
389588 1.01427 1.00551 1.00501 1.00688 1.01252 1.0135 1.02922 1.01585
389589 1.01357 1.00553 1.00618 1.00877 1.01294 1.01404 1.02882 1.01657
389590 1.01429 1.00714 1.00546 1.0092 1.01375 1.0126 1.02922 1.01708
389702 1.01566 1.00901 1.00504 1.00832 1.01421 1.01219 1.0284 1.01704
389703 1.01689 1.00823 1.0069 1.00963 1.01412 1.01199 1.02789 1.01741
389750 1.01062 0.999805 1.00313 1.00378 1.01102 1.01018 1.02374 1.01356
389752 1.01536 1.00616 1.00456 1.00768 1.01395 1.01339 1.02567 1.01502
389755 1.01741 1.01199 1.00871 1.01327 1.01181 1.01362 1.03112 1.02114
389756 1.01759 1.00972 1.00669 1.00964 1.01466 1.01552 1.02816 1.01636
389758 1.02087 1.01356 1.01148 1.01272 1.01482 1.01443 1.03015 1.02016
389759 1.01524 1.00822 1.00567 1.00915 1.01337 1.01227 1.02624 1.01677
389760 1.02036 1.01254 1.01096 1.01198 1.01327 1.01307 1.03117 1.01958
389761 1.01567 1.00727 1.00507 1.00666 1.01394 1.01229 1.0267 1.01457
389762 1.01334 1.0064 1.00519 1.00672 1.01296 1.0119 1.02423 1.015
389765 1.01404 1.00691 1.00512 1.00754 1.01293 1.01173 1.02571 1.01577
389766 1.01419 1.00594 1.00489 1.00628 1.01202 1.01187 1.02723 1.0155
